Image,Mask
E:\MedicalData\HVSMR2016\traindata/Image/3_32.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_32.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_320.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_320.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_321.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_321.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_322.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_322.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_323.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_323.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_324.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_324.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_325.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_325.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_326.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_326.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_327.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_327.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_328.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_328.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_329.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_329.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_33.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_33.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_330.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_330.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_331.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_331.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_332.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_332.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_333.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_333.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_334.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_334.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_335.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_335.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_336.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_336.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_337.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_337.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_338.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_338.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_339.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_339.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_34.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_34.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_340.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_340.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_341.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_341.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_342.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_342.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_343.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_343.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_344.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_344.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_345.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_345.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_346.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_346.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_347.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_347.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_348.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_348.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_349.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_349.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_35.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_35.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_350.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_350.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_351.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_351.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_352.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_352.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_353.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_353.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_354.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_354.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_355.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_355.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_356.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_356.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_357.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_357.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_358.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_358.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_359.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_359.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_36.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_36.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_360.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_360.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_361.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_361.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_362.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_362.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_363.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_363.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_364.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_364.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_365.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_365.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_366.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_366.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_367.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_367.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_368.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_368.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_369.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_369.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_37.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_37.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_370.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_370.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_371.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_371.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_372.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_372.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_373.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_373.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_374.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_374.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_375.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_375.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_376.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_376.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_377.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_377.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_378.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_378.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_379.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_379.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_38.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_38.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_380.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_380.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_381.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_381.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_382.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_382.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_383.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_383.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_384.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_384.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_385.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_385.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_386.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_386.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_387.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_387.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_388.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_388.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_389.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_389.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_39.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_39.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_390.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_390.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_391.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_391.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_392.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_392.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_393.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_393.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_394.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_394.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_395.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_395.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_396.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_396.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_397.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_397.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_398.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_398.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_399.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_399.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_4.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_4.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_40.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_40.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_400.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_400.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_401.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_401.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_402.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_402.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_403.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_403.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_404.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_404.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_405.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_405.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_406.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_406.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_407.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_407.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_408.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_408.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_409.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_409.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_41.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_41.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_410.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_410.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_411.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_411.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_412.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_412.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_413.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_413.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_414.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_414.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_415.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_415.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_416.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_416.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_417.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_417.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_418.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_418.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_419.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_419.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_42.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_42.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_420.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_420.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_421.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_421.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_422.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_422.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_423.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_423.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_424.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_424.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_425.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_425.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_426.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_426.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_427.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_427.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_428.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_428.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_429.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_429.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_43.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_43.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_430.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_430.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_431.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_431.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_432.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_432.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_433.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_433.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_434.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_434.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_435.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_435.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_436.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_436.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_437.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_437.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_438.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_438.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_439.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_439.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_44.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_44.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_440.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_440.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_441.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_441.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_442.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_442.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_443.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_443.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_444.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_444.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_445.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_445.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_446.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_446.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_447.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_447.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_448.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_448.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_449.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_449.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_45.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_45.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_450.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_450.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_451.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_451.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_452.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_452.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_453.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_453.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_454.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_454.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_455.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_455.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_456.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_456.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_457.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_457.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_458.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_458.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_459.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_459.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_46.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_46.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_460.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_460.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_461.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_461.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_462.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_462.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_463.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_463.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_464.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_464.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_465.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_465.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_466.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_466.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_467.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_467.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_468.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_468.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_469.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_469.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_47.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_47.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_470.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_470.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_471.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_471.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_472.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_472.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_473.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_473.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_474.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_474.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_475.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_475.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_476.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_476.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_477.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_477.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_478.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_478.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_479.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_479.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_48.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_48.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_480.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_480.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_481.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_481.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_482.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_482.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_483.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_483.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_484.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_484.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_485.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_485.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_486.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_486.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_487.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_487.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_488.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_488.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_489.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_489.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_49.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_49.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_490.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_490.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_491.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_491.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_492.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_492.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_493.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_493.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_494.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_494.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_495.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_495.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_496.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_496.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_497.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_497.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_498.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_498.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_499.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_499.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_5.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_5.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_50.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_50.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_500.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_500.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_501.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_501.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_502.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_502.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_503.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_503.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_504.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_504.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_505.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_505.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_506.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_506.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_507.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_507.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_508.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_508.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_509.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_509.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_51.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_51.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_510.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_510.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_511.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_511.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_512.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_512.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_513.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_513.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_514.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_514.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_515.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_515.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_516.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_516.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_517.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_517.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_518.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_518.npy
E:\MedicalData\HVSMR2016\traindata/Image/3_519.npy,E:\MedicalData\HVSMR2016\traindata/Mask/3_519.npy
